You entered a buffer length of 100
RAW, 0.196899, 0.955566, 0.351807, AVG ,0.057883, 0.965427, 0.225511
RAW, 0.195679, 0.924072, 0.364258, AVG ,0.059889, 0.964971, 0.226949
RAW, 0.173340, 0.929077, 0.374634, AVG ,0.061672, 0.964543, 0.228490
RAW, 0.196411, 0.890259, 0.407715, AVG ,0.063654, 0.963750, 0.230339
RAW, 0.181274, 0.966309, 0.421753, AVG ,0.065476, 0.963738, 0.232355
RAW, 0.179443, 0.911255, 0.422363, AVG ,0.067269, 0.963262, 0.234380
RAW, 0.164307, 0.909424, 0.388794, AVG ,0.068898, 0.962771, 0.236078
RAW, 0.164673, 0.963501, 0.388306, AVG ,0.070529, 0.962794, 0.237776
RAW, 0.166382, 0.976440, 0.371216, AVG ,0.072186, 0.962787, 0.239227
RAW, 0.146484, 0.921631, 0.373169, AVG ,0.073643, 0.962250, 0.240786
RAW, 0.166138, 0.879761, 0.322754, AVG ,0.075291, 0.961299, 0.241804
RAW, 0.156250, 0.981079, 0.363159, AVG ,0.076812, 0.961541, 0.243330
RAW, 0.172363, 0.896240, 0.298218, AVG ,0.078529, 0.960880, 0.244121
RAW, 0.185425, 1.000000, 0.357666, AVG ,0.080380, 0.961201, 0.245555
RAW, 0.203979, 0.874390, 0.335693, AVG ,0.082433, 0.960149, 0.246669
RAW, 0.197510, 0.964600, 0.328125, AVG ,0.084398, 0.960115, 0.247797
RAW, 0.215088, 0.948975, 0.317505, AVG ,0.086547, 0.959973, 0.248738
RAW, 0.217285, 0.943604, 0.293823, AVG ,0.088694, 0.959904, 0.249546
RAW, 0.193726, 1.000000, 0.281494, AVG ,0.090603, 0.960265, 0.250112
RAW, 0.207886, 0.841064, 0.203979, AVG ,0.092669, 0.958934, 0.249969
RAW, 0.172241, 1.000000, 0.262451, AVG ,0.094410, 0.959087, 0.250319
RAW, 0.200928, 0.869019, 0.163574, AVG ,0.096442, 0.957991, 0.249741
RAW, 0.157959, 1.000000, 0.233398, AVG ,0.098048, 0.958346, 0.249836
RAW, 0.155029, 0.846436, 0.151733, AVG ,0.099583, 0.957296, 0.249174
RAW, 0.111206, 1.000000, 0.223877, AVG ,0.100709, 0.957814, 0.249221
RAW, 0.097412, 0.915649, 0.164429, AVG ,0.101698, 0.957388, 0.248663
RAW, 0.060059, 1.000000, 0.161133, AVG ,0.102300, 0.957609, 0.248069
RAW, 0.044189, 0.952393, 0.081909, AVG ,0.102730, 0.957302, 0.246582
RAW, -0.016113, 1.000000, 0.061279, AVG ,0.102587, 0.957579, 0.245026
RAW, -0.035522, 0.960449, -0.042603, AVG ,0.102220, 0.957595, 0.242306
RAW, -0.105957, 1.000000, -0.063232, AVG ,0.101117, 0.958174, 0.239642
RAW, -0.102783, 0.989258, -0.171753, AVG ,0.100105, 0.958406, 0.235538
RAW, -0.212280, 1.000000, -0.264404, AVG ,0.097938, 0.958712, 0.230906
RAW, -0.332153, 1.000000, -0.532227, AVG ,0.094585, 0.958712, 0.223079
RAW, -0.576904, 1.000000, -0.775513, AVG ,0.088798, 0.959280, 0.213426
RAW, -0.751343, 1.000000, -0.846924, AVG ,0.081339, 0.959768, 0.202482
RAW, -0.690430, 1.000000, -0.717896, AVG ,0.074392, 0.960598, 0.193546
RAW, -0.481567, 0.710693, -0.690186, AVG ,0.069568, 0.958059, 0.184423
RAW, -0.419556, 0.617798, -0.337891, AVG ,0.065354, 0.954580, 0.178848
RAW, -0.338745, 0.638916, 0.001465, AVG ,0.061959, 0.951300, 0.176658
RAW, -0.293579, 0.634521, 0.177124, AVG ,0.059021, 0.947979, 0.176234
RAW, -0.326294, 0.884766, 0.307617, AVG ,0.055764, 0.947175, 0.177119
RAW, -0.308350, 0.631836, 0.204956, AVG ,0.052681, 0.943843, 0.176981
RAW, -0.406006, 1.000000, 0.589722, AVG ,0.048596, 0.944163, 0.180684
RAW, -0.323120, 1.000000, 0.528320, AVG ,0.045353, 0.944482, 0.183784
RAW, -0.082397, 0.598999, 0.641724, AVG ,0.044512, 0.940778, 0.187999
RAW, -0.108154, 1.000000, 0.831421, AVG ,0.043419, 0.941099, 0.194117
RAW, -0.133789, 0.739136, 0.572266, AVG ,0.042079, 0.938833, 0.197653
RAW, -0.261475, 1.000000, 0.560913, AVG ,0.039469, 0.939185, 0.201071
RAW, -0.234375, 0.752686, 0.473877, AVG ,0.037081, 0.937075, 0.203594
RAW, -1.000000, 0.994263, 1.000000, AVG ,0.027034, 0.937358, 0.211412
RAW, -0.006226, 1.000000, 0.383301, AVG ,0.026942, 0.937672, 0.213044
RAW, 0.068848, 0.523926, 0.131104, AVG ,0.027604, 0.933248, 0.212156
RAW, -0.509033, 0.713257, 0.537598, AVG ,0.022496, 0.930719, 0.215327
RAW, -0.011719, 1.000000, 0.375610, AVG ,0.022355, 0.931045, 0.216874
RAW, 0.092163, 0.946899, 0.182373, AVG ,0.023275, 0.930836, 0.216493
RAW, 0.076294, 1.000000, 0.306396, AVG ,0.024056, 0.931165, 0.217352
RAW, 0.109375, 1.000000, 0.152344, AVG ,0.025154, 0.931514, 0.216686
RAW, 0.053345, 1.000000, 0.252075, AVG ,0.025708, 0.931854, 0.216993
RAW, 0.005249, 1.000000, 0.198730, AVG ,0.025797, 0.932201, 0.216771
RAW, -0.083374, 1.000000, 0.183228, AVG ,0.024978, 0.932523, 0.216371
RAW, -0.117310, 1.000000, 0.181396, AVG ,0.023824, 0.932869, 0.215989
RAW, -0.155273, 1.000000, 0.217651, AVG ,0.022280, 0.933192, 0.215950
RAW, -0.185547, 1.000000, 0.267090, AVG ,0.020421, 0.933529, 0.216409
RAW, -0.202881, 1.000000, 0.319092, AVG ,0.018392, 0.933832, 0.217377
RAW, -0.215820, 1.000000, 0.362427, AVG ,0.016235, 0.934175, 0.218812
RAW, -0.241943, 1.000000, 0.377686, AVG ,0.013806, 0.934500, 0.220383
RAW, -0.255249, 1.000000, 0.394897, AVG ,0.011238, 0.934836, 0.222139
RAW, -0.250366, 1.000000, 0.432983, AVG ,0.008720, 0.935204, 0.224255
RAW, -0.262451, 1.000000, 0.436646, AVG ,0.006093, 0.935565, 0.226428
RAW, -0.291138, 1.000000, 0.415405, AVG ,0.003153, 0.935900, 0.228353
RAW, -0.293457, 1.000000, 0.406738, AVG ,-0.000067, 0.936218, 0.230301
RAW, -0.295410, 1.000000, 0.381348, AVG ,-0.002651, 0.936515, 0.231995
RAW, -0.288696, 1.000000, 0.364258, AVG ,-0.005886, 0.936804, 0.233723
RAW, -0.278564, 1.000000, 0.322998, AVG ,-0.008898, 0.936975, 0.234958
RAW, -0.270996, 1.000000, 0.351196, AVG ,-0.011749, 0.937250, 0.236633
RAW, -0.285889, 1.000000, 0.376099, AVG ,-0.014896, 0.937468, 0.238683
RAW, -0.328979, 1.000000, 0.344360, AVG ,-0.018862, 0.937745, 0.240687
RAW, -0.376099, 0.927490, 0.354004, AVG ,-0.024064, 0.937159, 0.242717
RAW, -0.418945, 0.783203, 0.346924, AVG ,-0.030129, 0.935128, 0.244612
RAW, -0.457520, 0.824463, 0.446899, AVG ,-0.036829, 0.933546, 0.247545
RAW, -0.476685, 0.593018, 0.449463, AVG ,-0.043827, 0.929688, 0.250276
RAW, -0.510742, 0.568481, 0.511475, AVG ,-0.051436, 0.925531, 0.253667
RAW, -0.519165, 0.574219, 0.545654, AVG ,-0.059388, 0.921514, 0.257509
RAW, -0.518555, 0.513184, 0.565552, AVG ,-0.067465, 0.916780, 0.261078
RAW, -0.475952, 0.524658, 0.557007, AVG ,-0.075143, 0.912499, 0.264462
RAW, -0.387451, 0.625732, 0.533691, AVG ,-0.082034, 0.909080, 0.267377
RAW, -0.235474, 0.643555, 0.505493, AVG ,-0.087385, 0.905989, 0.269835
RAW, 0.051392, 0.714355, 0.493896, AVG ,-0.089780, 0.903691, 0.272053
RAW, 0.127930, 0.896362, 0.379639, AVG ,-0.091329, 0.903018, 0.272891
RAW, -0.094360, 0.961304, 0.108398, AVG ,-0.094850, 0.902941, 0.270989
RAW, -0.115356, 1.000000, 0.081543, AVG ,-0.098567, 0.903551, 0.268690
RAW, -0.048340, 1.000000, 0.124512, AVG ,-0.101561, 0.904122, 0.266908
RAW, -0.132202, 1.000000, 0.293213, AVG ,-0.105386, 0.904556, 0.266905
RAW, -0.213501, 1.000000, 0.471436, AVG ,-0.109896, 0.905182, 0.268534
RAW, -0.161255, 1.000000, 0.255615, AVG ,-0.113782, 0.905486, 0.268080
RAW, -0.194214, 1.000000, 0.266724, AVG ,-0.117946, 0.905878, 0.267786
RAW, -0.301392, 1.000000, 0.304321, AVG ,-0.123257, 0.906746, 0.267939
RAW, -0.345093, 1.000000, 0.426758, AVG ,-0.128854, 0.906958, 0.269088
RAW, -0.392334, 1.000000, 0.471436, AVG ,-0.134817, 0.907482, 0.270657
RAW, -0.399780, 1.000000, 0.506104, AVG ,-0.140784, 0.907926, 0.272200
RAW, -0.472046, 1.000000, 0.512451, AVG ,-0.147461, 0.908685, 0.273682
RAW, -0.520508, 1.000000, 0.530029, AVG ,-0.154399, 0.909395, 0.275236
RAW, -0.576416, 1.000000, 0.575195, AVG ,-0.162128, 0.910492, 0.276910
RAW, -0.604980, 1.000000, 0.614136, AVG ,-0.169990, 0.910829, 0.278834
RAW, -0.617432, 1.000000, 0.549072, AVG ,-0.177959, 0.911716, 0.280101
